sample	prj	mixNum	round	nCtg	cov	signal
Mix48	DENG	5	3	1	99.9719	100
Mix26	DENG	5	3	677	99.9719	3.42235410484669
Mix49	DENG	5	3	221	99.9719	9.47369352000071
Mix62	DENG	5	3	199	99.9719	9.10152877241099
Mix84	DENG	5	3	292	99.9719	7.34723270008916
Mix46	DENG	5	3	1	99.9719	100
Mix67	DENG	5	3	759	97.6239	2.80601750399957
Mix7	DENG	5	3	1	99.9719	100
Mix16	DENG	5	3	36	99.9719	46.2167251562099
Mix42	DENG	5	3	1	99.9719	100
Mix95	DENG	5	3	188	99.4574	8.64498229710221
Mix68	DENG	5	3	589	99.9719	3.9544505876753
Mix57	DENG	5	3	196	99.9719	8.33709017986227
Mix19	DENG	5	3	207	99.9719	10.3111781611939
Mix25	DENG	5	3	570	99.9719	4.03958304461333
Mix22	DENG	5	3	791	99.4668	2.74791380666656
Mix4	DENG	5	3	534	99.9719	4.18495071595461
Mix40	DENG	5	3	6	99.8597	87.7447780678851
Mix83	DENG	5	3	799	99.6726	2.77364105363014
Mix28	DENG	5	3	867	99.4481	2.54550899484481
Mix78	DENG	5	3	209	99.9719	10.0757231701779
Mix3	DENG	5	3	734	99.9719	3.20347560393393
Mix88	DENG	5	3	762	97.9607	2.83175071547609
Mix38	DENG	5	3	4	99.9719	89.2443555777722
Mix63	DENG	5	3	204	99.9719	11.8410184685528
Mix43	DENG	5	3	5	99.9252	100
Mix93	DENG	5	3	788	99.4481	2.775084292373
Mix51	DENG	5	3	665	99.9719	3.17817195127731
Mix39	DENG	5	3	578	99.7194	3.66039463255992
Mix64	DENG	5	3	531	99.6352	4.32399023951711
Mix79	DENG	5	3	184	99.5790	11.0322593935399
Mix2	DENG	5	3	239	99.9719	8.37272323757758
Mix35	DENG	5	3	2	99.9719	96.7572938307289
Mix50	DENG	5	3	741	99.4668	3.22776536329561
Mix23	DENG	5	3	293	99.4200	7.33614527128811
Mix27	DENG	5	3	211	99.9719	10.7132181502959
Mix70	DENG	5	3	226	99.4574	8.02201220596078
Mix31	DENG	5	3	539	99.9719	3.89473343009541
Mix9	DENG	5	3	2	99.9719	96.0343747202578
Mix69	DENG	5	3	338	99.9719	6.27611420612813
Mix20	DENG	5	3	686	99.9719	3.42836509579866
Mix24	DENG	5	3	644	99.6726	3.64934738444186
Mix99	DENG	5	3	201	99.9719	10.6065837369662
Mix90	DENG	5	3	2	99.9719	96.0343747202578
Mix12	DENG	5	3	370	99.7194	5.56681213632585
Mix37	DENG	5	3	575	99.5884	3.65399663291679
Mix41	DENG	5	3	217	98.5688	7.99615511699859
Mix72	DENG	5	3	599	99.9719	3.47770360136674
Mix5	DENG	5	3	759	99.9719	3.03544846869181
Mix81	DENG	5	3	493	99.7194	4.54476441115441
Mix97	DENG	5	3	470	99.9719	4.95838760033622
Mix65	DENG	5	3	387	99.9719	5.04336292691584
Mix87	DENG	5	3	450	99.3545	5.15936436631007
Mix47	DENG	5	3	811	99.8597	2.7089144598624
Mix56	DENG	5	3	3	99.9719	90.3943377148635
Mix61	DENG	5	3	725	99.6258	3.24222855372428
Mix32	DENG	5	3	738	98.7652	3.22772634363352
Mix44	DENG	5	3	740	99.6445	3.0980667552713
Mix86	DENG	5	3	767	99.4013	2.91994777596216
Mix11	DENG	5	3	542	99.9719	4.09086260383405
Mix96	DENG	5	3	82	99.4574	23.6729442558949
Mix30	DENG	5	3	1	99.9719	100
Mix74	DENG	5	3	5	99.9719	95.8981115502855
Mix82	DENG	5	3	680	99.9719	3.04137011937505
Mix33	DENG	5	3	117	99.9252	16.9971538485597
Mix58	DENG	5	3	685	99.9719	3.41348211313817
Mix91	DENG	5	3	285	99.9719	8.51093971352117
Mix76	DENG	5	3	985	99.6445	2.25695361998364
Mix18	DENG	5	3	691	99.9719	3.1682457904735
Mix1	DENG	5	3	522	98.7746	4.18898045273136
Mix60	DENG	5	3	773	99.4200	3.0638720560825
Mix71	DENG	5	3	563	99.9719	3.61775664694081
Mix80	DENG	5	3	755	99.9719	3.12371521794277
Mix59	DENG	5	3	727	98.5688	3.03389825697734
Mix36	DENG	5	3	746	99.5229	3.16218009229357
Mix89	DENG	5	3	802	99.4574	2.75241757793374
Mix94	DENG	5	3	8	99.9719	82.9733455882353
Mix85	DENG	5	3	8	99.9719	78.7976303664156
Mix92	DENG	5	3	528	99.9719	4.3788885804334
Mix8	DENG	5	3	793	99.6445	2.89877827919555
Mix10	DENG	5	3	727	99.6258	3.33870957812894
Mix52	DENG	5	3	713	99.9719	3.03791802182609
Mix34	DENG	5	3	315	99.5136	7.00151522933895
Mix98	DENG	5	3	200	99.9719	10.4178608555412
Mix100	DENG	5	3	773	99.9719	3.05198983047965
Mix54	DENG	5	3	537	99.4668	3.85742768449782
Mix55	DENG	5	3	311	99.7194	7.40383754793493
Mix17	DENG	5	3	862	99.4668	2.57146444767484
Mix77	DENG	5	3	724	99.5136	3.14661113707488
Mix21	DENG	5	3	699	99.5978	3.12220326759715
Mix45	DENG	5	3	432	99.7194	5.14918306230262
Mix75	DENG	5	3	813	99.4574	2.68836463073772
Mix29	DENG	5	3	245	99.9252	8.20313093123187
Mix13	DENG	5	3	2	99.9719	96.9018155541505
