Mix1	Mix2	MixNum	Common	Prj
50	33	5	1	Ebola
50	67	5	0	Ebola
50	16	5	0	Ebola
50	52	5	1	Ebola
50	1	5	0	Ebola
50	22	5	0	Ebola
50	68	5	0	Ebola
50	10	5	0	Ebola
50	39	5	0	Ebola
50	35	5	0	Ebola
50	76	5	1	Ebola
50	7	5	0	Ebola
50	42	5	0	Ebola
50	34	5	0	Ebola
50	92	5	0	Ebola
50	82	5	0	Ebola
78	49	5	0	Ebola
78	53	5	0	Ebola
78	32	5	0	Ebola
78	45	5	1	Ebola
78	94	5	0	Ebola
78	84	5	1	Ebola
78	99	5	0	Ebola
78	89	5	0	Ebola
78	77	5	1	Ebola
78	60	5	0	Ebola
78	71	5	0	Ebola
78	85	5	0	Ebola
78	23	5	0	Ebola
78	95	5	0	Ebola
78	44	5	0	Ebola
78	24	5	0	Ebola
78	18	5	1	Ebola
78	43	5	1	Ebola
78	59	5	0	Ebola
78	55	5	0	Ebola
78	93	5	0	Ebola
78	83	5	0	Ebola
78	25	5	1	Ebola
78	6	5	0	Ebola
78	66	5	0	Ebola
78	17	5	1	Ebola
78	54	5	0	Ebola
78	11	5	0	Ebola
78	29	5	1	Ebola
78	61	5	1	Ebola
78	70	5	0	Ebola
78	33	5	1	Ebola
78	67	5	1	Ebola
78	16	5	0	Ebola
78	52	5	1	Ebola
78	1	5	0	Ebola
78	22	5	0	Ebola
78	68	5	0	Ebola
78	10	5	0	Ebola
78	39	5	1	Ebola
78	35	5	0	Ebola
78	76	5	0	Ebola
78	7	5	1	Ebola
78	42	5	0	Ebola
78	34	5	1	Ebola
78	92	5	0	Ebola
78	82	5	1	Ebola
49	53	5	1	Ebola
49	32	5	1	Ebola
49	45	5	0	Ebola
49	94	5	1	Ebola
49	84	5	0	Ebola
49	99	5	1	Ebola
49	89	5	0	Ebola
49	77	5	0	Ebola
49	60	5	0	Ebola
49	71	5	0	Ebola
49	85	5	0	Ebola
49	23	5	0	Ebola
49	95	5	0	Ebola
49	44	5	0	Ebola
49	24	5	1	Ebola
49	18	5	0	Ebola
49	43	5	0	Ebola
49	59	5	0	Ebola
49	55	5	1	Ebola
49	93	5	0	Ebola
49	83	5	0	Ebola
49	25	5	0	Ebola
49	6	5	0	Ebola
49	66	5	0	Ebola
49	17	5	0	Ebola
49	54	5	0	Ebola
49	11	5	1	Ebola
49	29	5	1	Ebola
49	61	5	0	Ebola
49	70	5	1	Ebola
49	33	5	0	Ebola
49	67	5	0	Ebola
49	16	5	0	Ebola
49	52	5	1	Ebola
49	1	5	1	Ebola
49	22	5	0	Ebola
49	68	5	1	Ebola
49	10	5	0	Ebola
49	39	5	0	Ebola
49	35	5	0	Ebola
49	76	5	0	Ebola
49	7	5	1	Ebola
49	42	5	0	Ebola
49	34	5	0	Ebola
49	92	5	0	Ebola
49	82	5	0	Ebola
53	32	5	1	Ebola
53	45	5	0	Ebola
53	94	5	1	Ebola
53	84	5	0	Ebola
53	99	5	1	Ebola
53	89	5	1	Ebola
53	77	5	0	Ebola
53	60	5	0	Ebola
53	71	5	1	Ebola
53	85	5	0	Ebola
53	23	5	0	Ebola
53	95	5	0	Ebola
53	44	5	0	Ebola
53	24	5	1	Ebola
53	18	5	0	Ebola
53	43	5	0	Ebola
53	59	5	0	Ebola
53	55	5	0	Ebola
53	93	5	0	Ebola
53	83	5	0	Ebola
53	25	5	0	Ebola
53	6	5	0	Ebola
53	66	5	1	Ebola
53	17	5	1	Ebola
53	54	5	1	Ebola
53	11	5	2	Ebola
53	29	5	1	Ebola
53	61	5	0	Ebola
53	70	5	0	Ebola
53	33	5	0	Ebola
53	67	5	0	Ebola
53	16	5	1	Ebola
53	52	5	1	Ebola
53	1	5	0	Ebola
53	22	5	1	Ebola
53	68	5	0	Ebola
53	10	5	0	Ebola
53	39	5	0	Ebola
53	35	5	0	Ebola
53	76	5	0	Ebola
53	7	5	0	Ebola
53	42	5	0	Ebola
53	34	5	0	Ebola
53	92	5	0	Ebola
53	82	5	0	Ebola
32	45	5	0	Ebola
32	94	5	0	Ebola
32	84	5	0	Ebola
32	99	5	0	Ebola
32	89	5	1	Ebola
32	77	5	0	Ebola
32	60	5	1	Ebola
32	71	5	0	Ebola
32	85	5	1	Ebola
32	23	5	0	Ebola
32	95	5	0	Ebola
32	44	5	0	Ebola
32	24	5	0	Ebola
32	18	5	0	Ebola
32	43	5	0	Ebola
32	59	5	0	Ebola
32	55	5	0	Ebola
32	93	5	0	Ebola
32	83	5	0	Ebola
32	25	5	0	Ebola
32	6	5	0	Ebola
32	66	5	1	Ebola
32	17	5	0	Ebola
32	54	5	0	Ebola
32	11	5	0	Ebola
32	29	5	0	Ebola
32	61	5	0	Ebola
32	70	5	0	Ebola
32	33	5	0	Ebola
32	67	5	0	Ebola
32	16	5	1	Ebola
32	52	5	0	Ebola
32	1	5	0	Ebola
32	22	5	0	Ebola
32	68	5	1	Ebola
32	10	5	0	Ebola
32	39	5	0	Ebola
32	35	5	0	Ebola
32	76	5	0	Ebola
32	7	5	0	Ebola
32	42	5	1	Ebola
32	34	5	0	Ebola
32	92	5	1	Ebola
32	82	5	0	Ebola
45	94	5	0	Ebola
45	84	5	0	Ebola
45	99	5	0	Ebola
45	89	5	0	Ebola
45	77	5	0	Ebola
45	60	5	1	Ebola
45	71	5	0	Ebola
45	85	5	0	Ebola
45	23	5	0	Ebola
45	95	5	0	Ebola
45	44	5	0	Ebola
45	24	5	1	Ebola
45	18	5	0	Ebola
45	43	5	1	Ebola
45	59	5	0	Ebola
45	55	5	0	Ebola
45	93	5	0	Ebola
45	83	5	0	Ebola
45	25	5	0	Ebola
45	6	5	0	Ebola
45	66	5	0	Ebola
45	17	5	0	Ebola
45	54	5	0	Ebola
45	11	5	1	Ebola
45	29	5	1	Ebola
45	61	5	2	Ebola
45	70	5	0	Ebola
45	33	5	0	Ebola
45	67	5	0	Ebola
45	16	5	1	Ebola
45	52	5	0	Ebola
45	1	5	0	Ebola
45	22	5	0	Ebola
45	68	5	0	Ebola
45	10	5	0	Ebola
45	39	5	1	Ebola
45	35	5	0	Ebola
45	76	5	0	Ebola
45	7	5	2	Ebola
45	42	5	0	Ebola
45	34	5	1	Ebola
45	92	5	0	Ebola
45	82	5	1	Ebola
94	84	5	0	Ebola
94	99	5	2	Ebola
94	89	5	1	Ebola
94	77	5	0	Ebola
94	60	5	0	Ebola
94	71	5	0	Ebola
94	85	5	0	Ebola
94	23	5	1	Ebola
94	95	5	0	Ebola
94	44	5	0	Ebola
94	24	5	1	Ebola
94	18	5	0	Ebola
94	43	5	0	Ebola
94	59	5	0	Ebola
94	55	5	1	Ebola
94	93	5	0	Ebola
94	83	5	1	Ebola
94	25	5	0	Ebola
94	6	5	1	Ebola
94	66	5	0	Ebola
94	17	5	0	Ebola
94	54	5	0	Ebola
94	11	5	1	Ebola
94	29	5	1	Ebola
94	61	5	0	Ebola
94	70	5	0	Ebola
94	33	5	0	Ebola
94	67	5	1	Ebola
94	16	5	1	Ebola
94	52	5	0	Ebola
94	1	5	1	Ebola
94	22	5	1	Ebola
94	68	5	0	Ebola
94	10	5	0	Ebola
94	39	5	0	Ebola
94	35	5	1	Ebola
94	76	5	1	Ebola
94	7	5	0	Ebola
94	42	5	1	Ebola
94	34	5	0	Ebola
94	92	5	0	Ebola
94	82	5	0	Ebola
84	99	5	0	Ebola
84	89	5	0	Ebola
84	77	5	1	Ebola
84	60	5	0	Ebola
84	71	5	0	Ebola
84	85	5	0	Ebola
84	23	5	0	Ebola
84	95	5	0	Ebola
84	44	5	0	Ebola
84	24	5	0	Ebola
84	18	5	1	Ebola
84	43	5	0	Ebola
84	59	5	1	Ebola
84	55	5	0	Ebola
84	93	5	0	Ebola
84	83	5	0	Ebola
84	25	5	1	Ebola
84	6	5	0	Ebola
84	66	5	1	Ebola
84	17	5	1	Ebola
84	54	5	0	Ebola
84	11	5	0	Ebola
84	29	5	1	Ebola
84	61	5	1	Ebola
84	70	5	1	Ebola
84	33	5	0	Ebola
84	67	5	1	Ebola
84	16	5	0	Ebola
84	52	5	0	Ebola
84	1	5	1	Ebola
84	22	5	0	Ebola
84	68	5	0	Ebola
84	10	5	0	Ebola
84	39	5	1	Ebola
84	35	5	0	Ebola
84	76	5	0	Ebola
84	7	5	0	Ebola
84	42	5	2	Ebola
84	34	5	0	Ebola
84	92	5	0	Ebola
84	82	5	0	Ebola
99	89	5	0	Ebola
99	77	5	0	Ebola
99	60	5	0	Ebola
99	71	5	0	Ebola
99	85	5	1	Ebola
99	23	5	0	Ebola
99	95	5	0	Ebola
99	44	5	1	Ebola
99	24	5	1	Ebola
99	18	5	0	Ebola
99	43	5	1	Ebola
99	59	5	0	Ebola
99	55	5	0	Ebola
99	93	5	0	Ebola
99	83	5	0	Ebola
99	25	5	0	Ebola
99	6	5	1	Ebola
99	66	5	0	Ebola
99	17	5	0	Ebola
99	54	5	1	Ebola
99	11	5	1	Ebola
99	29	5	1	Ebola
99	61	5	0	Ebola
99	70	5	0	Ebola
99	33	5	0	Ebola
99	67	5	1	Ebola
99	16	5	0	Ebola
99	52	5	0	Ebola
99	1	5	1	Ebola
99	22	5	0	Ebola
99	68	5	0	Ebola
99	10	5	0	Ebola
99	39	5	0	Ebola
99	35	5	1	Ebola
99	76	5	2	Ebola
99	7	5	0	Ebola
99	42	5	0	Ebola
99	34	5	0	Ebola
99	92	5	0	Ebola
99	82	5	0	Ebola
89	77	5	1	Ebola
89	60	5	0	Ebola
89	71	5	0	Ebola
89	85	5	0	Ebola
89	23	5	2	Ebola
89	95	5	0	Ebola
89	44	5	0	Ebola
89	24	5	0	Ebola
89	18	5	0	Ebola
89	43	5	0	Ebola
89	59	5	0	Ebola
89	55	5	0	Ebola
89	93	5	0	Ebola
89	83	5	0	Ebola
89	25	5	1	Ebola
89	6	5	1	Ebola
89	66	5	1	Ebola
89	17	5	0	Ebola
89	54	5	1	Ebola
89	11	5	0	Ebola
89	29	5	0	Ebola
89	61	5	1	Ebola
89	70	5	0	Ebola
89	33	5	0	Ebola
89	67	5	0	Ebola
89	16	5	2	Ebola
89	52	5	1	Ebola
89	1	5	0	Ebola
89	22	5	1	Ebola
89	68	5	1	Ebola
89	10	5	1	Ebola
89	39	5	0	Ebola
89	35	5	1	Ebola
89	76	5	1	Ebola
89	7	5	0	Ebola
89	42	5	1	Ebola
89	34	5	0	Ebola
89	92	5	0	Ebola
89	82	5	0	Ebola
77	60	5	0	Ebola
77	71	5	0	Ebola
77	85	5	1	Ebola
77	23	5	1	Ebola
77	95	5	0	Ebola
77	44	5	1	Ebola
77	24	5	0	Ebola
77	18	5	0	Ebola
77	43	5	1	Ebola
77	59	5	0	Ebola
77	55	5	1	Ebola
77	93	5	0	Ebola
77	83	5	0	Ebola
77	25	5	1	Ebola
77	6	5	0	Ebola
77	66	5	0	Ebola
77	17	5	2	Ebola
77	54	5	0	Ebola
77	11	5	0	Ebola
77	29	5	1	Ebola
77	61	5	1	Ebola
77	70	5	0	Ebola
77	33	5	0	Ebola
77	67	5	0	Ebola
77	16	5	0	Ebola
77	52	5	0	Ebola
77	1	5	0	Ebola
77	22	5	0	Ebola
77	68	5	2	Ebola
77	10	5	1	Ebola
77	39	5	0	Ebola
77	35	5	1	Ebola
77	76	5	1	Ebola
77	7	5	0	Ebola
77	42	5	0	Ebola
77	34	5	0	Ebola
77	92	5	1	Ebola
77	82	5	0	Ebola
60	71	5	0	Ebola
60	85	5	1	Ebola
60	23	5	0	Ebola
60	95	5	1	Ebola
60	44	5	1	Ebola
60	24	5	0	Ebola
60	18	5	1	Ebola
60	43	5	0	Ebola
60	59	5	0	Ebola
60	55	5	0	Ebola
60	93	5	0	Ebola
60	83	5	1	Ebola
60	25	5	0	Ebola
60	6	5	0	Ebola
60	66	5	1	Ebola
60	17	5	0	Ebola
60	54	5	0	Ebola
60	11	5	0	Ebola
60	29	5	0	Ebola
60	61	5	0	Ebola
60	70	5	0	Ebola
60	33	5	0	Ebola
60	67	5	0	Ebola
60	16	5	0	Ebola
60	52	5	0	Ebola
60	1	5	0	Ebola
60	22	5	0	Ebola
60	68	5	1	Ebola
60	10	5	0	Ebola
60	39	5	0	Ebola
60	35	5	0	Ebola
60	76	5	0	Ebola
60	7	5	0	Ebola
60	42	5	1	Ebola
60	34	5	2	Ebola
60	92	5	0	Ebola
60	82	5	1	Ebola
71	85	5	0	Ebola
71	23	5	0	Ebola
71	95	5	0	Ebola
71	44	5	1	Ebola
71	24	5	0	Ebola
71	18	5	0	Ebola
71	43	5	0	Ebola
71	59	5	0	Ebola
71	55	5	0	Ebola
71	93	5	1	Ebola
71	83	5	0	Ebola
71	25	5	0	Ebola
71	6	5	1	Ebola
71	66	5	0	Ebola
71	17	5	0	Ebola
71	54	5	0	Ebola
71	11	5	0	Ebola
71	29	5	1	Ebola
71	61	5	0	Ebola
71	70	5	0	Ebola
71	33	5	0	Ebola
71	67	5	0	Ebola
71	16	5	0	Ebola
71	52	5	1	Ebola
71	1	5	1	Ebola
71	22	5	0	Ebola
71	68	5	1	Ebola
71	10	5	0	Ebola
71	39	5	0	Ebola
71	35	5	0	Ebola
71	76	5	0	Ebola
71	7	5	0	Ebola
71	42	5	0	Ebola
71	34	5	0	Ebola
71	92	5	0	Ebola
71	82	5	1	Ebola
85	23	5	0	Ebola
85	95	5	1	Ebola
85	44	5	1	Ebola
85	24	5	0	Ebola
85	18	5	0	Ebola
85	43	5	1	Ebola
85	59	5	0	Ebola
85	55	5	0	Ebola
85	93	5	0	Ebola
85	83	5	1	Ebola
85	25	5	0	Ebola
85	6	5	0	Ebola
85	66	5	0	Ebola
85	17	5	0	Ebola
85	54	5	0	Ebola
85	11	5	0	Ebola
85	29	5	0	Ebola
85	61	5	0	Ebola
85	70	5	1	Ebola
85	33	5	1	Ebola
85	67	5	0	Ebola
85	16	5	0	Ebola
85	52	5	0	Ebola
85	1	5	0	Ebola
85	22	5	0	Ebola
85	68	5	1	Ebola
85	10	5	0	Ebola
85	39	5	0	Ebola
85	35	5	0	Ebola
85	76	5	0	Ebola
85	7	5	0	Ebola
85	42	5	0	Ebola
85	34	5	1	Ebola
85	92	5	0	Ebola
85	82	5	0	Ebola
23	95	5	1	Ebola
23	44	5	0	Ebola
23	24	5	1	Ebola
23	18	5	0	Ebola
23	43	5	0	Ebola
23	59	5	0	Ebola
23	55	5	0	Ebola
23	93	5	0	Ebola
23	83	5	0	Ebola
23	25	5	1	Ebola
23	6	5	1	Ebola
23	66	5	1	Ebola
23	17	5	0	Ebola
23	54	5	0	Ebola
23	11	5	0	Ebola
23	29	5	0	Ebola
23	61	5	1	Ebola
23	70	5	0	Ebola
23	33	5	2	Ebola
23	67	5	0	Ebola
23	16	5	1	Ebola
23	52	5	0	Ebola
23	1	5	0	Ebola
23	22	5	0	Ebola
23	68	5	1	Ebola
23	10	5	0	Ebola
23	39	5	1	Ebola
23	35	5	1	Ebola
23	76	5	1	Ebola
23	7	5	0	Ebola
23	42	5	1	Ebola
23	34	5	0	Ebola
23	92	5	0	Ebola
23	82	5	0	Ebola
95	44	5	0	Ebola
95	24	5	2	Ebola
95	18	5	0	Ebola
95	43	5	0	Ebola
95	59	5	1	Ebola
95	55	5	0	Ebola
95	93	5	2	Ebola
95	83	5	1	Ebola
95	25	5	1	Ebola
95	6	5	1	Ebola
95	66	5	1	Ebola
95	17	5	0	Ebola
95	54	5	0	Ebola
95	11	5	0	Ebola
95	29	5	0	Ebola
95	61	5	0	Ebola
95	70	5	0	Ebola
95	33	5	0	Ebola
95	67	5	0	Ebola
95	16	5	1	Ebola
95	52	5	0	Ebola
95	1	5	0	Ebola
95	22	5	0	Ebola
95	68	5	0	Ebola
95	10	5	2	Ebola
95	39	5	1	Ebola
95	35	5	0	Ebola
95	76	5	0	Ebola
95	7	5	0	Ebola
95	42	5	0	Ebola
95	34	5	1	Ebola
95	92	5	1	Ebola
95	82	5	0	Ebola
44	24	5	0	Ebola
44	18	5	0	Ebola
44	43	5	0	Ebola
44	59	5	0	Ebola
44	55	5	0	Ebola
44	93	5	2	Ebola
44	83	5	0	Ebola
44	25	5	0	Ebola
44	6	5	1	Ebola
44	66	5	0	Ebola
44	17	5	0	Ebola
44	54	5	0	Ebola
44	11	5	0	Ebola
44	29	5	0	Ebola
44	61	5	0	Ebola
44	70	5	0	Ebola
44	33	5	0	Ebola
44	67	5	0	Ebola
44	16	5	0	Ebola
44	52	5	0	Ebola
44	1	5	1	Ebola
44	22	5	0	Ebola
44	68	5	1	Ebola
44	10	5	0	Ebola
44	39	5	0	Ebola
44	35	5	0	Ebola
44	76	5	1	Ebola
44	7	5	0	Ebola
44	42	5	0	Ebola
44	34	5	1	Ebola
44	92	5	1	Ebola
44	82	5	0	Ebola
24	18	5	0	Ebola
24	43	5	0	Ebola
24	59	5	0	Ebola
24	55	5	0	Ebola
24	93	5	2	Ebola
24	83	5	0	Ebola
24	25	5	1	Ebola
24	6	5	0	Ebola
24	66	5	0	Ebola
24	17	5	0	Ebola
24	54	5	0	Ebola
24	11	5	2	Ebola
24	29	5	1	Ebola
24	61	5	1	Ebola
24	70	5	0	Ebola
24	33	5	1	Ebola
24	67	5	0	Ebola
24	16	5	0	Ebola
24	52	5	0	Ebola
24	1	5	0	Ebola
24	22	5	0	Ebola
24	68	5	0	Ebola
24	10	5	1	Ebola
24	39	5	0	Ebola
24	35	5	0	Ebola
24	76	5	1	Ebola
24	7	5	1	Ebola
24	42	5	0	Ebola
24	34	5	0	Ebola
24	92	5	1	Ebola
24	82	5	1	Ebola
18	43	5	0	Ebola
18	59	5	1	Ebola
18	55	5	0	Ebola
18	93	5	0	Ebola
18	83	5	0	Ebola
18	25	5	1	Ebola
18	6	5	0	Ebola
18	66	5	1	Ebola
18	17	5	0	Ebola
18	54	5	0	Ebola
18	11	5	0	Ebola
18	29	5	1	Ebola
18	61	5	1	Ebola
18	70	5	1	Ebola
18	33	5	0	Ebola
18	67	5	0	Ebola
18	16	5	0	Ebola
18	52	5	0	Ebola
18	1	5	1	Ebola
18	22	5	0	Ebola
18	68	5	0	Ebola
18	10	5	0	Ebola
18	39	5	0	Ebola
18	35	5	1	Ebola
18	76	5	0	Ebola
18	7	5	1	Ebola
18	42	5	1	Ebola
18	34	5	1	Ebola
18	92	5	0	Ebola
18	82	5	3	Ebola
43	59	5	1	Ebola
43	55	5	2	Ebola
43	93	5	1	Ebola
43	83	5	0	Ebola
43	25	5	0	Ebola
43	6	5	0	Ebola
43	66	5	1	Ebola
43	17	5	0	Ebola
43	54	5	0	Ebola
43	11	5	0	Ebola
43	29	5	2	Ebola
43	61	5	0	Ebola
43	70	5	0	Ebola
43	33	5	0	Ebola
43	67	5	0	Ebola
43	16	5	0	Ebola
43	52	5	0	Ebola
43	1	5	0	Ebola
43	22	5	1	Ebola
43	68	5	0	Ebola
43	10	5	1	Ebola
43	39	5	1	Ebola
43	35	5	0	Ebola
43	76	5	0	Ebola
43	7	5	0	Ebola
43	42	5	0	Ebola
43	34	5	0	Ebola
43	92	5	0	Ebola
43	82	5	0	Ebola
59	55	5	1	Ebola
59	93	5	1	Ebola
59	83	5	0	Ebola
59	25	5	0	Ebola
59	6	5	0	Ebola
59	66	5	1	Ebola
59	17	5	0	Ebola
59	54	5	0	Ebola
59	11	5	0	Ebola
59	29	5	0	Ebola
59	61	5	0	Ebola
59	70	5	0	Ebola
59	33	5	0	Ebola
59	67	5	2	Ebola
59	16	5	1	Ebola
59	52	5	0	Ebola
59	1	5	0	Ebola
59	22	5	0	Ebola
59	68	5	0	Ebola
59	10	5	2	Ebola
59	39	5	1	Ebola
59	35	5	2	Ebola
59	76	5	0	Ebola
59	7	5	0	Ebola
59	42	5	0	Ebola
59	34	5	0	Ebola
59	92	5	0	Ebola
59	82	5	0	Ebola
55	93	5	1	Ebola
55	83	5	1	Ebola
55	25	5	0	Ebola
55	6	5	0	Ebola
55	66	5	1	Ebola
55	17	5	0	Ebola
55	54	5	0	Ebola
55	11	5	0	Ebola
55	29	5	1	Ebola
55	61	5	0	Ebola
55	70	5	0	Ebola
55	33	5	0	Ebola
55	67	5	1	Ebola
55	16	5	0	Ebola
55	52	5	0	Ebola
55	1	5	1	Ebola
55	22	5	0	Ebola
55	68	5	0	Ebola
55	10	5	1	Ebola
55	39	5	0	Ebola
55	35	5	0	Ebola
55	76	5	0	Ebola
55	7	5	0	Ebola
55	42	5	0	Ebola
55	34	5	0	Ebola
55	92	5	0	Ebola
55	82	5	0	Ebola
93	83	5	0	Ebola
93	25	5	1	Ebola
93	6	5	1	Ebola
93	66	5	1	Ebola
93	17	5	0	Ebola
93	54	5	0	Ebola
93	11	5	0	Ebola
93	29	5	0	Ebola
93	61	5	0	Ebola
93	70	5	0	Ebola
93	33	5	0	Ebola
93	67	5	0	Ebola
93	16	5	0	Ebola
93	52	5	0	Ebola
93	1	5	0	Ebola
93	22	5	0	Ebola
93	68	5	0	Ebola
93	10	5	1	Ebola
93	39	5	0	Ebola
93	35	5	0	Ebola
93	76	5	0	Ebola
93	7	5	0	Ebola
93	42	5	0	Ebola
93	34	5	0	Ebola
93	92	5	2	Ebola
93	82	5	0	Ebola
83	25	5	0	Ebola
83	6	5	0	Ebola
83	66	5	0	Ebola
83	17	5	0	Ebola
83	54	5	0	Ebola
83	11	5	1	Ebola
83	29	5	0	Ebola
83	61	5	0	Ebola
83	70	5	0	Ebola
83	33	5	1	Ebola
83	67	5	0	Ebola
83	16	5	0	Ebola
83	52	5	0	Ebola
83	1	5	1	Ebola
83	22	5	0	Ebola
83	68	5	0	Ebola
83	10	5	0	Ebola
83	39	5	2	Ebola
83	35	5	0	Ebola
83	76	5	0	Ebola
83	7	5	1	Ebola
83	42	5	0	Ebola
83	34	5	1	Ebola
83	92	5	0	Ebola
83	82	5	0	Ebola
25	6	5	0	Ebola
25	66	5	1	Ebola
25	17	5	0	Ebola
25	54	5	0	Ebola
25	11	5	0	Ebola
25	29	5	0	Ebola
25	61	5	1	Ebola
25	70	5	1	Ebola
25	33	5	0	Ebola
25	67	5	0	Ebola
25	16	5	0	Ebola
25	52	5	0	Ebola
25	1	5	0	Ebola
25	22	5	0	Ebola
25	68	5	1	Ebola
25	10	5	1	Ebola
25	39	5	0	Ebola
25	35	5	1	Ebola
25	76	5	0	Ebola
25	7	5	0	Ebola
25	42	5	1	Ebola
25	34	5	0	Ebola
25	92	5	0	Ebola
25	82	5	1	Ebola
6	66	5	1	Ebola
6	17	5	0	Ebola
6	54	5	2	Ebola
6	11	5	0	Ebola
6	29	5	0	Ebola
6	61	5	0	Ebola
6	70	5	0	Ebola
6	33	5	0	Ebola
6	67	5	0	Ebola
6	16	5	0	Ebola
6	52	5	0	Ebola
6	1	5	0	Ebola
6	22	5	2	Ebola
6	68	5	0	Ebola
6	10	5	1	Ebola
6	39	5	1	Ebola
6	35	5	0	Ebola
6	76	5	1	Ebola
6	7	5	0	Ebola
6	42	5	0	Ebola
6	34	5	0	Ebola
6	92	5	0	Ebola
6	82	5	0	Ebola
66	17	5	0	Ebola
66	54	5	0	Ebola
66	11	5	0	Ebola
66	29	5	0	Ebola
66	61	5	0	Ebola
66	70	5	0	Ebola
66	33	5	0	Ebola
66	67	5	0	Ebola
66	16	5	1	Ebola
66	52	5	0	Ebola
66	1	5	0	Ebola
66	22	5	0	Ebola
66	68	5	0	Ebola
66	10	5	0	Ebola
66	39	5	1	Ebola
66	35	5	0	Ebola
66	76	5	0	Ebola
66	7	5	0	Ebola
66	42	5	1	Ebola
66	34	5	0	Ebola
66	92	5	0	Ebola
66	82	5	1	Ebola
17	54	5	1	Ebola
17	11	5	1	Ebola
17	29	5	0	Ebola
17	61	5	0	Ebola
17	70	5	0	Ebola
17	33	5	0	Ebola
17	67	5	0	Ebola
17	16	5	0	Ebola
17	52	5	1	Ebola
17	1	5	0	Ebola
17	22	5	2	Ebola
17	68	5	0	Ebola
17	10	5	0	Ebola
17	39	5	0	Ebola
17	35	5	0	Ebola
17	76	5	1	Ebola
17	7	5	0	Ebola
17	42	5	0	Ebola
17	34	5	1	Ebola
17	92	5	1	Ebola
17	82	5	0	Ebola
54	11	5	1	Ebola
54	29	5	0	Ebola
54	61	5	0	Ebola
54	70	5	0	Ebola
54	33	5	0	Ebola
54	67	5	0	Ebola
54	16	5	1	Ebola
54	52	5	0	Ebola
54	1	5	0	Ebola
54	22	5	2	Ebola
54	68	5	0	Ebola
54	10	5	1	Ebola
54	39	5	0	Ebola
54	35	5	0	Ebola
54	76	5	1	Ebola
54	7	5	0	Ebola
54	42	5	1	Ebola
54	34	5	0	Ebola
54	92	5	1	Ebola
54	82	5	0	Ebola
11	29	5	1	Ebola
11	61	5	1	Ebola
11	70	5	1	Ebola
11	33	5	0	Ebola
11	67	5	0	Ebola
11	16	5	0	Ebola
11	52	5	0	Ebola
11	1	5	0	Ebola
11	22	5	1	Ebola
11	68	5	0	Ebola
11	10	5	0	Ebola
11	39	5	1	Ebola
11	35	5	0	Ebola
11	76	5	0	Ebola
11	7	5	1	Ebola
11	42	5	0	Ebola
11	34	5	0	Ebola
11	92	5	0	Ebola
11	82	5	1	Ebola
29	61	5	1	Ebola
29	70	5	0	Ebola
29	33	5	0	Ebola
29	67	5	0	Ebola
29	16	5	0	Ebola
29	52	5	0	Ebola
29	1	5	2	Ebola
29	22	5	0	Ebola
29	68	5	0	Ebola
29	10	5	1	Ebola
29	39	5	1	Ebola
29	35	5	0	Ebola
29	76	5	0	Ebola
29	7	5	0	Ebola
29	42	5	1	Ebola
29	34	5	0	Ebola
29	92	5	0	Ebola
29	82	5	1	Ebola
61	70	5	0	Ebola
61	33	5	1	Ebola
61	67	5	1	Ebola
61	16	5	0	Ebola
61	52	5	1	Ebola
61	1	5	1	Ebola
61	22	5	0	Ebola
61	68	5	1	Ebola
61	10	5	0	Ebola
61	39	5	0	Ebola
61	35	5	1	Ebola
61	76	5	0	Ebola
61	7	5	2	Ebola
61	42	5	1	Ebola
61	34	5	1	Ebola
61	92	5	0	Ebola
61	82	5	1	Ebola
70	33	5	1	Ebola
70	67	5	0	Ebola
70	16	5	0	Ebola
70	52	5	1	Ebola
70	1	5	1	Ebola
70	22	5	0	Ebola
70	68	5	1	Ebola
70	10	5	0	Ebola
70	39	5	0	Ebola
70	35	5	0	Ebola
70	76	5	0	Ebola
70	7	5	0	Ebola
70	42	5	0	Ebola
70	34	5	0	Ebola
70	92	5	0	Ebola
70	82	5	1	Ebola
33	67	5	1	Ebola
33	16	5	0	Ebola
33	52	5	1	Ebola
33	1	5	0	Ebola
33	22	5	0	Ebola
33	68	5	0	Ebola
33	10	5	0	Ebola
33	39	5	1	Ebola
33	35	5	0	Ebola
33	76	5	1	Ebola
33	7	5	1	Ebola
33	42	5	0	Ebola
33	34	5	0	Ebola
33	92	5	0	Ebola
33	82	5	0	Ebola
67	16	5	0	Ebola
67	52	5	1	Ebola
67	1	5	0	Ebola
67	22	5	0	Ebola
67	68	5	0	Ebola
67	10	5	1	Ebola
67	39	5	1	Ebola
67	35	5	2	Ebola
67	76	5	1	Ebola
67	7	5	0	Ebola
67	42	5	0	Ebola
67	34	5	0	Ebola
67	92	5	0	Ebola
67	82	5	0	Ebola
16	52	5	0	Ebola
16	1	5	0	Ebola
16	22	5	0	Ebola
16	68	5	0	Ebola
16	10	5	1	Ebola
16	39	5	0	Ebola
16	35	5	0	Ebola
16	76	5	0	Ebola
16	7	5	0	Ebola
16	42	5	2	Ebola
16	34	5	0	Ebola
16	92	5	1	Ebola
16	82	5	0	Ebola
52	1	5	1	Ebola
52	22	5	1	Ebola
52	68	5	1	Ebola
52	10	5	0	Ebola
52	39	5	0	Ebola
52	35	5	0	Ebola
52	76	5	0	Ebola
52	7	5	0	Ebola
52	42	5	0	Ebola
