sample	project	Mixnumber	denovofrag	frag	cov	signal	sampleType	virus	gatkReads	denovoAssemble
LA_SARS2_2024.Mix3_rand.35	LA_SARS2_2024	3	41	28	93.0909468702675	87.7751150911269	BALF	COVID	205224	T
LA_SARS2_2024.Mix3_rand.65	LA_SARS2_2024	3	0	0	0	0	BALF	COVID	44	F
LA_SARS2_2024.Mix6_rand.59	LA_SARS2_2024	6	715	1	99.5953224949698	9.02257916948161	BALF	COVID	394654	T
LA_SARS2_2024.Mix4_rand.96	LA_SARS2_2024	4	81	30	37.698586685073	42.3637730176625	BALF	COVID	7375	T
LA_SARS2_2024.Mix6_rand.15	LA_SARS2_2024	6	311	1	99.5518432252869	21.6165386235241	BALF	COVID	4835014	T
LA_SARS2_2024.Mix7_rand.71	LA_SARS2_2024	7	3476	3	99.8294477972239	1.8986621212073	BALF	COVID	3622693	T
LA_SARS2_2024.Mix5_rand.59	LA_SARS2_2024	5	715	1	99.5953224949698	9.02274317810693	BALF	COVID	352929	T
LA_SARS2_2024.Mix10_rand.2	LA_SARS2_2024	10	5267	2	99.8762441453206	1.37479412151917	BALF	COVID	962780	T
LA_SARS2_2024.Mix8_rand.23	LA_SARS2_2024	8	3285	1	99.6890341038526	1.93721373946587	BALF	COVID	8038538	T
LA_SARS2_2024.Mix9_rand.41	LA_SARS2_2024	9	175	7	100	37.6526117054751	BALF	COVID	6861935	T
LA_SARS2_2024.Mix4_rand.65	LA_SARS2_2024	4	18	3	99.9598306584017	85.4443586885058	BALF	COVID	87716	T
LA_SARS2_2024.Mix2_rand.80	LA_SARS2_2024	2	23	1	99.6154278112854	78.6274251022832	BALF	COVID	237634	T
LA_SARS2_2024.Mix2_rand.95	LA_SARS2_2024	2	14	7	99.9933057581574	88.0114204980279	BALF	COVID	113463	T
LA_SARS2_2024.Mix4_rand.38	LA_SARS2_2024	4	13	8	97.9801819329308	86.9561346233751	BALF	COVID	2032349	T
LA_SARS2_2024.Mix4_rand.78	LA_SARS2_2024	4	97	1	99.7625575846834	45.7897160399079	BALF	COVID	232936	T
LA_SARS2_2024.Mix8_rand.49	LA_SARS2_2024	8	3212	1	99.7559090299433	2.01935548509211	BALF	COVID	2404957	T
LA_SARS2_2024.Mix8_rand.50	LA_SARS2_2024	8	3247	1	99.7826207287232	2.43699846860643	BALF	COVID	1238011	T
LA_SARS2_2024.Mix3_rand.99	LA_SARS2_2024	3	143	22	95.9134090536708	42.1866266584297	BALF	COVID	8263	T
LA_SARS2_2024.Mix3_rand.55	LA_SARS2_2024	3	188	2	99.6488548989374	29.6627379151071	BALF	COVID	229531	T
LA_SARS2_2024.Mix8_rand.29	LA_SARS2_2024	8	1492	1	99.5953224949698	5.85953024597356	BALF	COVID	398006	T
LA_SARS2_2024.Mix4_rand.50	LA_SARS2_2024	4	1546	1	99.7826207287232	5.59672727068105	BALF	COVID	1234313	T
LA_SARS2_2024.Mix9_rand.94	LA_SARS2_2024	9	748	1	99.5853278163231	10.9062209298067	BALF	COVID	241177	T
LA_SARS2_2024.Mix2_rand.24	LA_SARS2_2024	2	7	6	98.7693755961441	99.3040145249143	BALF	COVID	97744	T
LA_SARS2_2024.Mix6_rand.18	LA_SARS2_2024	6	984	1	99.7559090299433	10.2009410992258	BALF	COVID	2305807	T
LA_SARS2_2024.Mix7_rand.62	LA_SARS2_2024	7	31	11	98.6556966887642	84.5082929903463	BALF	COVID	214655	T
LA_SARS2_2024.Mix10_rand.39	LA_SARS2_2024	10	251	2	100	21.936977529654	BALF	COVID	751685	T
LA_SARS2_2024.Mix2_rand.18	LA_SARS2_2024	2	642	16	13.3598275380711	2.30223538700029	BALF	COVID	1441	T
LA_SARS2_2024.Mix3_rand.83	LA_SARS2_2024	3	936	21	95.916832791935	9.16885109647721	BALF	COVID	67058	T
LA_SARS2_2024.Mix9_rand.62	LA_SARS2_2024	9	179	1	99.6321602291764	32.318706947985	BALF	COVID	293752	T
LA_SARS2_2024.Mix8_rand.94	LA_SARS2_2024	8	727	2	100	11.2859991932109	BALF	COVID	96538	T
LA_SARS2_2024.Mix10_rand.95	LA_SARS2_2024	10	2332	3	99.8628721465477	2.67078078883821	BALF	COVID	975914	T
LA_SARS2_2024.Mix7_rand.15	LA_SARS2_2024	7	311	1	99.5518432252869	21.6165386235241	BALF	COVID	4850575	T
LA_SARS2_2024.Mix2_rand.75	LA_SARS2_2024	2	114	25	28.1476477058753	25.4405319631253	BALF	COVID	6414	T
LA_SARS2_2024.Mix3_rand.49	LA_SARS2_2024	3	319	1	99.5785927716499	20.8847087208405	BALF	COVID	165038	T
LA_SARS2_2024.Mix4_rand.80	LA_SARS2_2024	4	24	1	99.6154278112854	78.1550086582358	BALF	COVID	238629	T
LA_SARS2_2024.Mix9_rand.25	LA_SARS2_2024	9	504	3	99.6388468275006	13.8878530810105	BALF	COVID	2236665	T
LA_SARS2_2024.Mix2_rand.11	LA_SARS2_2024	2	1305	2	99.7993441458347	4.37779635904883	BALF	COVID	261811	T
LA_SARS2_2024.Mix3_rand.15	LA_SARS2_2024	3	246	1	99.4749278974566	26.2007733570567	BALF	COVID	3661158	T
LA_SARS2_2024.Mix3_rand.79	LA_SARS2_2024	3	42	29	95.8933742088608	89.6906571580495	BALF	COVID	100472	T
LA_SARS2_2024.Mix8_rand.27	LA_SARS2_2024	8	1735	1	99.7658720355996	3.93132793834906	BALF	COVID	485910	T
LA_SARS2_2024.Mix2_rand.7	LA_SARS2_2024	2	0	0	0	0	BALF	COVID	178	F
LA_SARS2_2024.Mix6_rand.73	LA_SARS2_2024	6	681	5	99.4716234159131	8.50926879505664	BALF	COVID	31061	T
LA_SARS2_2024.Mix3_rand.24	LA_SARS2_2024	3	14	4	99.4448704568459	85.977390348975	BALF	COVID	210142	T
LA_SARS2_2024.Mix9_rand.26	LA_SARS2_2024	9	11231	1	99.8193936748702	0.267985697254361	BALF	COVID	64571	T
LA_SARS2_2024.Mix5_rand.31	LA_SARS2_2024	5	101	5	98.5854441466807	52.1622195484465	BALF	COVID	886530	T
LA_SARS2_2024.Mix7_rand.32	LA_SARS2_2024	7	3988	6	100	1.68774802006589	BALF	COVID	7687049	T
LA_SARS2_2024.Mix7_rand.5	LA_SARS2_2024	7	106	1	99.7558342149314	51.6143544312558	BALF	COVID	7261187	T
LA_SARS2_2024.Mix4_rand.37	LA_SARS2_2024	4	113	2	99.8661946054615	47.034272034272	BALF	COVID	91181	T
LA_SARS2_2024.Mix9_rand.66	LA_SARS2_2024	9	4587	1	99.4615666274892	1.53664528562166	BALF	COVID	3477504	T
LA_SARS2_2024.Mix10_rand.98	LA_SARS2_2024	10	9776	1	99.518466565982	0.755281948408652	BALF	COVID	1766770	T
LA_SARS2_2024.Mix8_rand.58	LA_SARS2_2024	8	1710	2	99.8662792620865	4.97999696494174	BALF	COVID	487924	T
LA_SARS2_2024.Mix5_rand.42	LA_SARS2_2024	5	210	11	97.8564387990288	29.1057023782289	BALF	COVID	884648	T
LA_SARS2_2024.Mix6_rand.10	LA_SARS2_2024	6	1436	1	99.6087278332552	5.91459128438727	BALF	COVID	310097	T
LA_SARS2_2024.Mix7_rand.55	LA_SARS2_2024	7	1519	1	99.625427872148	5.86220060292648	BALF	COVID	233806	T
LA_SARS2_2024.Mix10_rand.45	LA_SARS2_2024	10	1680	2	99.8227126232477	5.02019007768261	BALF	COVID	2035298	T
LA_SARS2_2024.Mix5_rand.80	LA_SARS2_2024	5	28	1	99.6154278112854	76.1043407168953	BALF	COVID	238652	T
LA_SARS2_2024.Mix4_rand.16	LA_SARS2_2024	4	938	3	100	8.05146229000742	BALF	COVID	194006	T
LA_SARS2_2024.Mix6_rand.75	LA_SARS2_2024	6	163	2	99.6723170494552	37.1175232568276	BALF	COVID	1015403	T
LA_SARS2_2024.Mix2_rand.57	LA_SARS2_2024	2	1652	23	23.913938642737	1.07088090474536	BALF	COVID	2899	T
LA_SARS2_2024.Mix3_rand.88	LA_SARS2_2024	3	34	29	41.1128864070536	91.445998214817	BALF	COVID	4610	T
LA_SARS2_2024.Mix5_rand.11	LA_SARS2_2024	5	2556	2	99.806044146227	2.42345550894596	BALF	COVID	268746	T
LA_SARS2_2024.Mix6_rand.82	LA_SARS2_2024	6	610	2	99.7860026768963	9.7124889738073	BALF	COVID	1783975	T
LA_SARS2_2024.Mix2_rand.8	LA_SARS2_2024	2	37	12	12.2162	30.2325581395349	BALF	COVID	1888	T
LA_SARS2_2024.Mix10_rand.29	LA_SARS2_2024	10	2539	1	99.5953224949698	2.74790622315597	BALF	COVID	659820	T
LA_SARS2_2024.Mix7_rand.86	LA_SARS2_2024	7	1790	6	97.8965287889132	3.96554900515844	BALF	COVID	31610	T
LA_SARS2_2024.Mix5_rand.20	LA_SARS2_2024	5	197	3	99.5184134713461	21.3460821163171	BALF	COVID	131642	T
LA_SARS2_2024.Mix6_rand.8	LA_SARS2_2024	6	144	23	29.4585468640127	11.639337764095	BALF	COVID	2971	T
LA_SARS2_2024.Mix5_rand.43	LA_SARS2_2024	5	44	1	99.4850447879296	71.0118635571575	BALF	COVID	2041710	T
LA_SARS2_2024.Mix7_rand.40	LA_SARS2_2024	7	3389	2	99.7525	2.05441524684802	BALF	COVID	440900	T
LA_SARS2_2024.Mix7_rand.21	LA_SARS2_2024	7	753	1	99.7625315072163	10.5655352184507	BALF	COVID	137017	T
LA_SARS2_2024.Mix8_rand.6	LA_SARS2_2024	8	1242	2	99.7993441458347	4.33966379711494	BALF	COVID	291748	T
LA_SARS2_2024.Mix4_rand.61	LA_SARS2_2024	4	151	5	99.2241234203875	29.890395502992	BALF	COVID	29581	T
LA_SARS2_2024.Mix5_rand.51	LA_SARS2_2024	5	5694	8	99.7558812107367	1.33498203390756	BALF	COVID	103136	T
LA_SARS2_2024.Mix5_rand.79	LA_SARS2_2024	5	40	1	99.7959675657564	74.9478865811086	BALF	COVID	188149	T
LA_SARS2_2024.Mix4_rand.99	LA_SARS2_2024	4	130	5	99.6989964745854	42.3059457925358	BALF	COVID	30359	T
LA_SARS2_2024.Mix5_rand.63	LA_SARS2_2024	5	214	27	25.7533	13.1349138666212	BALF	COVID	3350	T
LA_SARS2_2024.Mix7_rand.80	LA_SARS2_2024	7	38	1	99.6154278112854	69.8953493828899	BALF	COVID	239194	T
LA_SARS2_2024.Mix4_rand.35	LA_SARS2_2024	4	45	28	93.0909468702675	85.2535832414553	BALF	COVID	205225	T
LA_SARS2_2024.Mix6_rand.95	LA_SARS2_2024	6	2241	3	99.8628721465477	2.72821955854407	BALF	COVID	975295	T
LA_SARS2_2024.Mix7_rand.42	LA_SARS2_2024	7	8780	2	99.3980161802734	0.550060543117007	BALF	COVID	902223	T
LA_SARS2_2024.Mix5_rand.2	LA_SARS2_2024	5	172	2	99.8963558531115	37.1958660191757	BALF	COVID	738477	T
LA_SARS2_2024.Mix3_rand.94	LA_SARS2_2024	3	629	24	26.9873078918118	4.10670303499094	BALF	COVID	3628	T
LA_SARS2_2024.Mix9_rand.8	LA_SARS2_2024	9	274	43	67.6687621960316	16.0601611175047	BALF	COVID	4984	T
LA_SARS2_2024.Mix3_rand.95	LA_SARS2_2024	3	15	7	99.9933057581574	87.4733054442267	BALF	COVID	113468	T
LA_SARS2_2024.Mix6_rand.5	LA_SARS2_2024	6	38	1	99.7558342149314	73.6961731353608	BALF	COVID	7230673	T
LA_SARS2_2024.Mix6_rand.84	LA_SARS2_2024	6	1640	2	100	5.51796919250716	BALF	COVID	188328	T
LA_SARS2_2024.Mix8_rand.90	LA_SARS2_2024	8	124	4	99.983233347845	34.0830587886595	BALF	COVID	203556	T
LA_SARS2_2024.Mix10_rand.70	LA_SARS2_2024	10	495	2	99.8762729280289	13.1907056448942	BALF	COVID	853223	T
LA_SARS2_2024.Mix7_rand.93	LA_SARS2_2024	7	596	2	99.856237790795	14.0244417934002	BALF	COVID	1830603	T
LA_SARS2_2024.Mix2_rand.73	LA_SARS2_2024	2	16	5	99.2241234203875	90.4769165091175	BALF	COVID	29426	T
LA_SARS2_2024.Mix4_rand.12	LA_SARS2_2024	4	559	1	99.6320954776899	10.9765532893186	BALF	COVID	39032	T
LA_SARS2_2024.Mix8_rand.43	LA_SARS2_2024	8	1280	1	99.4850447879296	4.5406258490111	BALF	COVID	2303538	T
LA_SARS2_2024.Mix6_rand.1	LA_SARS2_2024	6	28	2	99.7626	76.692889094555	BALF	COVID	2985905	T
LA_SARS2_2024.Mix7_rand.76	LA_SARS2_2024	7	1935	2	99.7626	4.7287079747016	BALF	COVID	2758967	T
LA_SARS2_2024.Mix5_rand.4	LA_SARS2_2024	5	0	0	0	0	BALF	COVID	48059	F
LA_SARS2_2024.Mix10_rand.94	LA_SARS2_2024	10	923	1	99.5853278163231	9.01907455978291	BALF	COVID	241183	T
LA_SARS2_2024.Mix10_rand.35	LA_SARS2_2024	10	537	1	99.6489106857947	15.1896540298614	BALF	COVID	3569953	T
LA_SARS2_2024.Mix4_rand.86	LA_SARS2_2024	4	0	0	0	0	BALF	COVID	552	F
LA_SARS2_2024.Mix4_rand.25	LA_SARS2_2024	4	21	1	99.6454936772549	80.2980489382343	BALF	COVID	1554975	T
LA_SARS2_2024.Mix9_rand.76	LA_SARS2_2024	9	4304	2	99.4448279025274	1.2285214281701	BALF	COVID	4510910	T
LA_SARS2_2024.Mix4_rand.92	LA_SARS2_2024	4	17	1	99.6455278062506	87.9824017480143	BALF	COVID	66611	T
LA_SARS2_2024.Mix4_rand.13	LA_SARS2_2024	4	111	1	99.5719846130613	40.9385269004963	BALF	COVID	11921	T
LA_SARS2_2024.Mix7_rand.98	LA_SARS2_2024	7	9675	3	99.5886936501544	0.762766737837738	BALF	COVID	887974	T
LA_SARS2_2024.Mix9_rand.59	LA_SARS2_2024	9	812	1	99.5953224949698	7.83170074288344	BALF	COVID	771282	T
LA_SARS2_2024.Mix6_rand.81	LA_SARS2_2024	6	130	2	99.8461946445927	46.6406311020855	BALF	COVID	166928	T
LA_SARS2_2024.Mix7_rand.90	LA_SARS2_2024	7	113	4	99.983233347845	42.6213149341392	BALF	COVID	203405	T
LA_SARS2_2024.Mix6_rand.22	LA_SARS2_2024	6	144	1	99.505025199651	30.7748795068572	BALF	COVID	419861	T
LA_SARS2_2024.Mix10_rand.57	LA_SARS2_2024	10	4432	2	99.8227595051298	1.502814567786	BALF	COVID	450749	T
LA_SARS2_2024.Mix2_rand.29	LA_SARS2_2024	2	57	42	55.5663180339718	77.7356725146199	BALF	COVID	4916	T
LA_SARS2_2024.Mix7_rand.47	LA_SARS2_2024	7	901	1	99.6923053907271	10.5684283668231	BALF	COVID	37720	T
LA_SARS2_2024.Mix5_rand.24	LA_SARS2_2024	5	14	4	99.4448704568459	85.977390348975	BALF	COVID	211329	T
LA_SARS2_2024.Mix9_rand.5	LA_SARS2_2024	9	157	1	99.7558342149314	41.7547346761664	BALF	COVID	7388332	T
LA_SARS2_2024.Mix3_rand.76	LA_SARS2_2024	3	1288	2	99.7626	6.96457712232601	BALF	COVID	2730410	T
LA_SARS2_2024.Mix4_rand.75	LA_SARS2_2024	4	117	7	98.5319414680519	48.5555610487632	BALF	COVID	387843	T
LA_SARS2_2024.Mix9_rand.71	LA_SARS2_2024	9	3488	3	99.9130514484007	1.89646471859617	BALF	COVID	3828001	T
LA_SARS2_2024.Mix4_rand.71	LA_SARS2_2024	4	474	1	99.7893170797053	17.0789500795568	BALF	COVID	69112	T
LA_SARS2_2024.Mix7_rand.22	LA_SARS2_2024	7	214	1	99.505025199651	25.8012209080504	BALF	COVID	420452	T
LA_SARS2_2024.Mix8_rand.8	LA_SARS2_2024	8	265	37	54.9476333353666	13.5353768339196	BALF	COVID	4544	T
LA_SARS2_2024.Mix8_rand.98	LA_SARS2_2024	8	9676	3	99.5886936501544	0.762725516907893	BALF	COVID	887995	T
LA_SARS2_2024.Mix10_rand.71	LA_SARS2_2024	10	3505	3	99.9130514484007	1.8913156598683	BALF	COVID	3828071	T
LA_SARS2_2024.Mix7_rand.52	LA_SARS2_2024	7	11657	9	99.6822676363636	0.265848287745453	BALF	COVID	45597	T
LA_SARS2_2024.Mix4_rand.68	LA_SARS2_2024	4	233	10	98.1573270328322	29.0942251650378	BALF	COVID	193248	T
LA_SARS2_2024.Mix3_rand.93	LA_SARS2_2024	3	378	13	95.3750189660017	20.5088377845853	BALF	COVID	1103763	T
LA_SARS2_2024.Mix2_rand.36	LA_SARS2_2024	2	55	40	82.2459243771373	84.0561878396391	BALF	COVID	34202	T
LA_SARS2_2024.Mix5_rand.12	LA_SARS2_2024	5	562	1	99.6320954776899	10.9329702832231	BALF	COVID	139452	T
LA_SARS2_2024.Mix8_rand.18	LA_SARS2_2024	8	1475	1	99.6489080167645	5.19892455295844	BALF	COVID	9141973	T
LA_SARS2_2024.Mix3_rand.72	LA_SARS2_2024	3	27	17	19.8508405369128	71.0302740217782	BALF	COVID	3445	T
LA_SARS2_2024.Mix2_rand.70	LA_SARS2_2024	2	0	0	0	0	BALF	COVID	2	F
LA_SARS2_2024.Mix10_rand.11	LA_SARS2_2024	10	2727	2	99.8193684787712	2.22945730875694	BALF	COVID	2384422	T
LA_SARS2_2024.Mix10_rand.80	LA_SARS2_2024	10	99	3	99.7626143752304	51.239243571907	BALF	COVID	398526	T
LA_SARS2_2024.Mix8_rand.5	LA_SARS2_2024	8	142	1	99.7558342149314	44.2378134685827	BALF	COVID	7290604	T
LA_SARS2_2024.Mix6_rand.49	LA_SARS2_2024	6	3142	1	99.7559090299433	2.04945486424337	BALF	COVID	2393233	T
LA_SARS2_2024.Mix9_rand.52	LA_SARS2_2024	9	11673	4	99.2241405085031	0.264548943649853	BALF	COVID	663582	T
LA_SARS2_2024.Mix6_rand.27	LA_SARS2_2024	6	1911	1	99.6589341074361	3.78212157209142	BALF	COVID	119406	T
LA_SARS2_2024.Mix4_rand.76	LA_SARS2_2024	4	1288	2	99.7626	6.96457712232601	BALF	COVID	2730850	T
LA_SARS2_2024.Mix9_rand.99	LA_SARS2_2024	9	1020	6	100	7.66786334328572	BALF	COVID	2942885	T
LA_SARS2_2024.Mix7_rand.83	LA_SARS2_2024	7	962	1	99.6087278332552	9.05754242777168	BALF	COVID	370383	T
LA_SARS2_2024.Mix9_rand.91	LA_SARS2_2024	9	3330	2	99.8862765812824	2.02260627672239	BALF	COVID	1791172	T
LA_SARS2_2024.Mix6_rand.62	LA_SARS2_2024	6	32	12	98.6791057215706	84.511398785657	BALF	COVID	214632	T
LA_SARS2_2024.Mix3_rand.91	LA_SARS2_2024	3	645	8	99.8963605286107	13.1118182815758	BALF	COVID	49122	T
LA_SARS2_2024.Mix9_rand.92	LA_SARS2_2024	9	57	1	99.6455278062506	67.0695748081122	BALF	COVID	230366	T
LA_SARS2_2024.Mix5_rand.52	LA_SARS2_2024	5	11645	9	98.7058055534786	0.263284066434716	BALF	COVID	44263	T
LA_SARS2_2024.Mix6_rand.69	LA_SARS2_2024	6	2025	25	97.7560497467875	4.12271101533324	BALF	COVID	55025	T
LA_SARS2_2024.Mix9_rand.86	LA_SARS2_2024	9	1991	2	99.7258223952577	3.50603071142291	BALF	COVID	1135610	T
LA_SARS2_2024.Mix2_rand.1	LA_SARS2_2024	2	27	12	99.1907307411785	88.4030758226037	BALF	COVID	143832	T
LA_SARS2_2024.Mix7_rand.6	LA_SARS2_2024	7	1231	2	99.7993441458347	4.35642610439774	BALF	COVID	289299	T
LA_SARS2_2024.Mix6_rand.39	LA_SARS2_2024	6	230	2	100	29.6937681216984	BALF	COVID	702999	T
LA_SARS2_2024.Mix5_rand.10	LA_SARS2_2024	5	1431	1	99.6087278332552	5.93235529602027	BALF	COVID	310081	T
LA_SARS2_2024.Mix2_rand.56	LA_SARS2_2024	2	50	25	96.9368125178156	78.1257580249575	BALF	COVID	13579	T
LA_SARS2_2024.Mix10_rand.68	LA_SARS2_2024	10	442	1	99.6823160940325	17.4876211484758	BALF	COVID	228535	T
LA_SARS2_2024.Mix7_rand.82	LA_SARS2_2024	7	631	3	99.9230748499983	9.56224258270156	BALF	COVID	8992960	T
LA_SARS2_2024.Mix6_rand.52	LA_SARS2_2024	6	11647	9	98.7058055534786	0.263279392990967	BALF	COVID	44272	T
LA_SARS2_2024.Mix9_rand.78	LA_SARS2_2024	9	269	1	99.7057277961903	26.0299805309889	BALF	COVID	1498727	T
LA_SARS2_2024.Mix8_rand.65	LA_SARS2_2024	8	597	2	99.7893531777957	8.58922547292552	BALF	COVID	1420667	T
LA_SARS2_2024.Mix4_rand.39	LA_SARS2_2024	4	78	1	99.6856548820533	57.3856964096641	BALF	COVID	83973	T
LA_SARS2_2024.Mix3_rand.34	LA_SARS2_2024	3	31	1	99.6087278332552	75.6815814213482	BALF	COVID	313149	T
LA_SARS2_2024.Mix10_rand.4	LA_SARS2_2024	10	416	2	99.8027117067614	17.3958661210786	BALF	COVID	219839	T
LA_SARS2_2024.Mix10_rand.96	LA_SARS2_2024	10	86	1	99.7090315006533	55.2608655360949	BALF	COVID	1096312	T
LA_SARS2_2024.Mix9_rand.68	LA_SARS2_2024	9	393	1	99.6823160940325	19.1497973107538	BALF	COVID	228365	T
LA_SARS2_2024.Mix2_rand.53	LA_SARS2_2024	2	14	7	100	91.9826552264969	BALF	COVID	6836078	T
LA_SARS2_2024.Mix6_rand.25	LA_SARS2_2024	6	45	2	99.5686197496896	65.650908449462	BALF	COVID	2170860	T
LA_SARS2_2024.Mix3_rand.66	LA_SARS2_2024	3	4401	5	99.8528443103506	1.60096554430898	BALF	COVID	1119084	T
LA_SARS2_2024.Mix10_rand.62	LA_SARS2_2024	10	125	3	100	36.6982149862691	BALF	COVID	451602	T
LA_SARS2_2024.Mix7_rand.34	LA_SARS2_2024	7	61	1	99.6154718761519	63.1650374265782	BALF	COVID	316654	T
LA_SARS2_2024.Mix4_rand.22	LA_SARS2_2024	4	63	1	99.6087278332552	39.9592170751667	BALF	COVID	297685	T
LA_SARS2_2024.Mix4_rand.44	LA_SARS2_2024	4	172	3	99.6889612457675	36.3509987074117	BALF	COVID	84943	T
LA_SARS2_2024.Mix4_rand.14	LA_SARS2_2024	4	2325	2	99.7492377844051	2.64972199594387	BALF	COVID	963562	T
LA_SARS2_2024.Mix10_rand.63	LA_SARS2_2024	10	422	2	99.5151277654793	18.460412285436	BALF	COVID	80451	T
LA_SARS2_2024.Mix7_rand.33	LA_SARS2_2024	7	4645	4	99.3980522034354	1.46029044662592	BALF	COVID	2451729	T
LA_SARS2_2024.Mix2_rand.26	LA_SARS2_2024	2	124	33	37.1902433577832	25.6332833928777	BALF	COVID	2385	T
LA_SARS2_2024.Mix3_rand.67	LA_SARS2_2024	3	1030	2	99.6521639521239	7.32559940409903	BALF	COVID	95491	T
LA_SARS2_2024.Mix7_rand.66	LA_SARS2_2024	7	4419	4	99.4715774901538	1.59103393938292	BALF	COVID	2246599	T
LA_SARS2_2024.Mix6_rand.19	LA_SARS2_2024	6	36	10	99.4983976073972	57.5949979674403	BALF	COVID	12410	T
LA_SARS2_2024.Mix6_rand.4	LA_SARS2_2024	6	178	1	99.6956432233205	36.1344435959904	BALF	COVID	50093	T
LA_SARS2_2024.Mix10_rand.54	LA_SARS2_2024	10	3567	2	99.438171987244	2.35797437036097	BALF	COVID	735138	T
LA_SARS2_2024.Mix8_rand.92	LA_SARS2_2024	8	55	1	99.6455278062506	67.8160134735309	BALF	COVID	229904	T
LA_SARS2_2024.Mix8_rand.87	LA_SARS2_2024	8	1366	1	99.5686277774053	6.45618752303923	BALF	COVID	1346352	T
LA_SARS2_2024.Mix7_rand.16	LA_SARS2_2024	7	955	1	99.4615666274892	7.82733646335558	BALF	COVID	338683	T
LA_SARS2_2024.Mix10_rand.88	LA_SARS2_2024	10	935	2	99.8661882890727	8.18473833942696	BALF	COVID	1696459	T
LA_SARS2_2024.Mix6_rand.79	LA_SARS2_2024	6	47	1	99.7959675657564	71.3496712492529	BALF	COVID	211761	T
LA_SARS2_2024.Mix5_rand.21	LA_SARS2_2024	5	188	1	99.7625315072163	32.7672942158564	BALF	COVID	136971	T
LA_SARS2_2024.Mix9_rand.93	LA_SARS2_2024	9	604	2	99.856237790795	13.8513920973772	BALF	COVID	1853139	T
LA_SARS2_2024.Mix6_rand.76	LA_SARS2_2024	6	1916	2	99.7626	4.7634178704814	BALF	COVID	2730912	T
LA_SARS2_2024.Mix3_rand.81	LA_SARS2_2024	3	3	2	99.7960558522937	99.2879957412829	BALF	COVID	62406	T
LA_SARS2_2024.Mix3_rand.29	LA_SARS2_2024	3	1455	42	55.8104558538047	3.71400658279793	BALF	COVID	4939	T
LA_SARS2_2024.Mix9_rand.48	LA_SARS2_2024	9	11214	2	99.8227126232477	0.267807782018641	BALF	COVID	2198484	T
LA_SARS2_2024.Mix8_rand.20	LA_SARS2_2024	8	212	2	99.5785900764639	20.7362168260225	BALF	COVID	139160	T
LA_SARS2_2024.Mix3_rand.44	LA_SARS2_2024	3	64	37	59.6194727365381	65.7374631268437	BALF	COVID	2409	T
LA_SARS2_2024.Mix9_rand.4	LA_SARS2_2024	9	414	2	99.8027117067614	17.4583489329839	BALF	COVID	219825	T
LA_SARS2_2024.Mix8_rand.81	LA_SARS2_2024	8	144	3	100	44.3651841195925	BALF	COVID	460934	T
LA_SARS2_2024.Mix5_rand.71	LA_SARS2_2024	5	477	3	99.7926621907061	17.0594086574741	BALF	COVID	2797604	T
LA_SARS2_2024.Mix9_rand.45	LA_SARS2_2024	9	347	2	99.8227126232477	19.9752400709339	BALF	COVID	2034739	T
LA_SARS2_2024.Mix9_rand.46	LA_SARS2_2024	9	3021	3	99.6589063421185	2.20559120812755	BALF	COVID	9785282	T
LA_SARS2_2024.Mix7_rand.24	LA_SARS2_2024	7	22	4	99.4448704568459	80.2120141342756	BALF	COVID	211372	T
LA_SARS2_2024.Mix9_rand.54	LA_SARS2_2024	9	3702	2	99.438171987244	2.37164332909014	BALF	COVID	735136	T
LA_SARS2_2024.Mix7_rand.59	LA_SARS2_2024	7	737	1	99.772561248074	8.76600195681492	BALF	COVID	523191	T
LA_SARS2_2024.Mix7_rand.60	LA_SARS2_2024	7	11055	2	99.8227126232477	0.268358943257322	BALF	COVID	1920837	T
LA_SARS2_2024.Mix2_rand.38	LA_SARS2_2024	2	19	15	97.8496684799343	87.5157025782138	BALF	COVID	878031	T
LA_SARS2_2024.Mix9_rand.77	LA_SARS2_2024	9	436	2	99.7658855978808	16.8102598200249	BALF	COVID	2010584	T
LA_SARS2_2024.Mix2_rand.10	LA_SARS2_2024	2	7	1	99.6087278332552	93.1889997809968	BALF	COVID	293924	T
LA_SARS2_2024.Mix9_rand.7	LA_SARS2_2024	9	3105	3	99.8227343094127	1.99005439482013	BALF	COVID	1290840	T
LA_SARS2_2024.Mix8_rand.99	LA_SARS2_2024	8	931	6	100	8.32020537954373	BALF	COVID	2938604	T
LA_SARS2_2024.Mix7_rand.77	LA_SARS2_2024	7	377	2	99.7658855978808	19.2992670509312	BALF	COVID	2010092	T
LA_SARS2_2024.Mix2_rand.19	LA_SARS2_2024	2	41	29	30.9801941324027	77.2321800750313	BALF	COVID	3509	T
LA_SARS2_2024.Mix5_rand.97	LA_SARS2_2024	5	34	24	94.9369896112173	89.9011970359111	BALF	COVID	281894	T
LA_SARS2_2024.Mix4_rand.91	LA_SARS2_2024	4	707	2	99.769272919109	11.5707864209836	BALF	COVID	773744	T
LA_SARS2_2024.Mix6_rand.43	LA_SARS2_2024	6	200	1	99.4850447879296	35.489412466448	BALF	COVID	2041712	T
LA_SARS2_2024.Mix6_rand.33	LA_SARS2_2024	6	3873	4	99.3980522034354	1.71498073726343	BALF	COVID	2445983	T
LA_SARS2_2024.Mix4_rand.48	LA_SARS2_2024	4	11757	13	98.3580370834753	0.261771344350538	BALF	COVID	196638	T
