order	fre	frePool	ratio
141	1616	6496	0.998309512832334
142	1605	6496	0.998309512832334
143	1602	6498	0.998616874135546
144	1599	6498	0.998616874135546
145	1597	6498	0.998616874135546
146	1590	6500	0.998924235438758
147	1584	6500	0.998924235438758
148	1584	6500	0.998924235438758
149	1575	6500	0.998924235438758
150	1567	6500	0.998924235438758
151	1567	6500	0.998924235438758
152	1560	6500	0.998924235438758
153	1558	6500	0.998924235438758
154	1557	6500	0.998924235438758
155	1544	6500	0.998924235438758
156	1536	6500	0.998924235438758
157	1535	6500	0.998924235438758
158	1532	6500	0.998924235438758
159	1524	6500	0.998924235438758
160	1521	6500	0.998924235438758
161	1512	6500	0.998924235438758
162	1511	6500	0.998924235438758
163	1502	6501	0.999077916090364
164	1497	6501	0.999077916090364
165	1496	6501	0.999077916090364
166	1496	6502	0.99923159674197
167	1493	6502	0.99923159674197
168	1491	6502	0.99923159674197
169	1491	6502	0.99923159674197
170	1490	6502	0.99923159674197
171	1488	6502	0.99923159674197
172	1481	6502	0.99923159674197
173	1481	6502	0.99923159674197
174	1478	6502	0.99923159674197
175	1478	6502	0.99923159674197
176	1474	6502	0.99923159674197
177	1464	6502	0.99923159674197
178	1459	6502	0.99923159674197
179	1459	6502	0.99923159674197
180	1457	6502	0.99923159674197
181	1457	6502	0.99923159674197
182	1456	6502	0.99923159674197
183	1454	6502	0.99923159674197
184	1451	6502	0.99923159674197
185	1451	6502	0.99923159674197
186	1450	6502	0.99923159674197
187	1445	6502	0.99923159674197
188	1441	6502	0.99923159674197
189	1440	6502	0.99923159674197
190	1436	6502	0.99923159674197
191	1433	6502	0.99923159674197
192	1427	6502	0.99923159674197
193	1426	6502	0.99923159674197
194	1423	6502	0.99923159674197
195	1423	6502	0.99923159674197
196	1418	6502	0.99923159674197
197	1418	6502	0.99923159674197
198	1414	6502	0.99923159674197
199	1413	6502	0.99923159674197
200	1411	6502	0.99923159674197
201	1407	6502	0.99923159674197
202	1396	6502	0.99923159674197
203	1395	6502	0.99923159674197
204	1395	6502	0.99923159674197
205	1394	6502	0.99923159674197
206	1393	6502	0.99923159674197
207	1392	6502	0.99923159674197
208	1390	6502	0.99923159674197
209	1390	6502	0.99923159674197
210	1388	6502	0.99923159674197
211	1382	6502	0.99923159674197
212	1382	6502	0.99923159674197
213	1381	6502	0.99923159674197
214	1381	6502	0.99923159674197
215	1376	6502	0.99923159674197
216	1374	6502	0.99923159674197
217	1370	6502	0.99923159674197
218	1369	6502	0.99923159674197
219	1367	6502	0.99923159674197
220	1367	6502	0.99923159674197
221	1367	6502	0.99923159674197
222	1366	6502	0.99923159674197
223	1362	6502	0.99923159674197
224	1361	6502	0.99923159674197
225	1360	6502	0.99923159674197
226	1357	6502	0.99923159674197
227	1357	6502	0.99923159674197
228	1356	6502	0.99923159674197
229	1355	6502	0.99923159674197
230	1354	6502	0.99923159674197
231	1354	6502	0.99923159674197
232	1349	6502	0.99923159674197
233	1348	6502	0.99923159674197
234	1347	6503	0.999385277393576
235	1341	6503	0.999385277393576
236	1341	6503	0.999385277393576
237	1341	6503	0.999385277393576
238	1337	6503	0.999385277393576
239	1336	6503	0.999385277393576
240	1335	6503	0.999385277393576
241	1331	6503	0.999385277393576
242	1330	6503	0.999385277393576
243	1328	6503	0.999385277393576
244	1328	6503	0.999385277393576
245	1323	6503	0.999385277393576
246	1320	6503	0.999385277393576
247	1320	6503	0.999385277393576
248	1320	6503	0.999385277393576
249	1318	6503	0.999385277393576
250	1317	6503	0.999385277393576
251	1316	6503	0.999385277393576
252	1314	6503	0.999385277393576
253	1314	6503	0.999385277393576
254	1310	6503	0.999385277393576
255	1308	6503	0.999385277393576
256	1299	6503	0.999385277393576
257	1288	6503	0.999385277393576
258	1285	6503	0.999385277393576
259	1284	6503	0.999385277393576
260	1281	6503	0.999385277393576
261	1280	6503	0.999385277393576
262	1275	6503	0.999385277393576
263	1275	6503	0.999385277393576
264	1270	6503	0.999385277393576
265	1269	6503	0.999385277393576
266	1264	6503	0.999385277393576
267	1262	6503	0.999385277393576
268	1262	6503	0.999385277393576
269	1256	6503	0.999385277393576
270	1251	6503	0.999385277393576
271	1251	6503	0.999385277393576
272	1248	6503	0.999385277393576
273	1234	6503	0.999385277393576
274	1229	6503	0.999385277393576
275	1227	6503	0.999385277393576
276	1219	6503	0.999385277393576
277	1218	6503	0.999385277393576
278	1218	6503	0.999385277393576
279	1215	6503	0.999385277393576
280	1215	6503	0.999385277393576
281	1213	6503	0.999385277393576
282	1212	6503	0.999385277393576
283	1204	6503	0.999385277393576
284	1203	6503	0.999385277393576
285	1198	6503	0.999385277393576
286	1197	6503	0.999385277393576
287	1195	6503	0.999385277393576
288	1193	6503	0.999385277393576
289	1188	6503	0.999385277393576
