order	fre	frePool	ratio
376	4005	46129	0.996242144137529
377	4004	46130	0.996263741010302
378	4002	46130	0.996263741010302
379	3997	46130	0.996263741010302
380	3995	46130	0.996263741010302
381	3993	46130	0.996263741010302
382	3991	46130	0.996263741010302
383	3988	46130	0.996263741010302
384	3986	46130	0.996263741010302
385	3984	46130	0.996263741010302
386	3984	46130	0.996263741010302
387	3983	46130	0.996263741010302
388	3974	46130	0.996263741010302
389	3961	46130	0.996263741010302
390	3959	46232	0.99846662203313
391	3955	46251	0.998876962615813
392	3954	46251	0.998876962615813
393	3949	46251	0.998876962615813
394	3947	46251	0.998876962615813
395	3935	46251	0.998876962615813
396	3934	46251	0.998876962615813
397	3931	46251	0.998876962615813
398	3931	46251	0.998876962615813
399	3929	46251	0.998876962615813
400	3929	46251	0.998876962615813
401	3927	46253	0.998920156361359
402	3927	46253	0.998920156361359
403	3926	46253	0.998920156361359
404	3926	46253	0.998920156361359
405	3926	46253	0.998920156361359
406	3925	46253	0.998920156361359
407	3924	46253	0.998920156361359
408	3924	46253	0.998920156361359
409	3923	46253	0.998920156361359
410	3922	46253	0.998920156361359
411	3919	46253	0.998920156361359
412	3919	46253	0.998920156361359
413	3919	46254	0.998941753234132
414	3918	46254	0.998941753234132
415	3916	46254	0.998941753234132
416	3913	46254	0.998941753234132
417	3912	46254	0.998941753234132
418	3910	46254	0.998941753234132
419	3908	46254	0.998941753234132
420	3900	46254	0.998941753234132
421	3899	46254	0.998941753234132
422	3897	46254	0.998941753234132
423	3892	46254	0.998941753234132
424	3889	46254	0.998941753234132
425	3886	46254	0.998941753234132
426	3883	46254	0.998941753234132
427	3882	46254	0.998941753234132
428	3879	46254	0.998941753234132
429	3878	46254	0.998941753234132
430	3878	46254	0.998941753234132
431	3875	46254	0.998941753234132
432	3875	46254	0.998941753234132
433	3875	46254	0.998941753234132
434	3873	46254	0.998941753234132
435	3872	46254	0.998941753234132
436	3869	46254	0.998941753234132
437	3868	46254	0.998941753234132
438	3867	46254	0.998941753234132
439	3866	46254	0.998941753234132
440	3863	46254	0.998941753234132
441	3855	46254	0.998941753234132
442	3854	46254	0.998941753234132
443	3854	46255	0.998963350106905
444	3852	46255	0.998963350106905
445	3851	46255	0.998963350106905
446	3849	46255	0.998963350106905
447	3848	46255	0.998963350106905
448	3847	46255	0.998963350106905
449	3847	46266	0.999200915707406
450	3844	46266	0.999200915707406
451	3839	46266	0.999200915707406
452	3839	46266	0.999200915707406
453	3837	46266	0.999200915707406
454	3835	46266	0.999200915707406
455	3835	46266	0.999200915707406
456	3822	46266	0.999200915707406
457	3820	46266	0.999200915707406
458	3817	46266	0.999200915707406
459	3816	46266	0.999200915707406
460	3813	46266	0.999200915707406
461	3813	46266	0.999200915707406
462	3811	46266	0.999200915707406
463	3810	46266	0.999200915707406
464	3810	46266	0.999200915707406
465	3805	46266	0.999200915707406
466	3801	46266	0.999200915707406
467	3801	46266	0.999200915707406
468	3798	46266	0.999200915707406
469	3798	46266	0.999200915707406
470	3797	46266	0.999200915707406
471	3796	46266	0.999200915707406
472	3796	46266	0.999200915707406
473	3796	46266	0.999200915707406
474	3796	46266	0.999200915707406
475	3794	46266	0.999200915707406
476	3794	46266	0.999200915707406
477	3791	46266	0.999200915707406
478	3789	46266	0.999200915707406
479	3788	46266	0.999200915707406
480	3788	46266	0.999200915707406
481	3784	46269	0.999265706325724
482	3784	46269	0.999265706325724
483	3784	46269	0.999265706325724
484	3781	46269	0.999265706325724
485	3777	46269	0.999265706325724
486	3776	46269	0.999265706325724
487	3775	46269	0.999265706325724
488	3774	46269	0.999265706325724
489	3772	46269	0.999265706325724
490	3769	46269	0.999265706325724
491	3769	46269	0.999265706325724
492	3769	46269	0.999265706325724
493	3768	46269	0.999265706325724
494	3767	46269	0.999265706325724
495	3765	46269	0.999265706325724
496	3765	46269	0.999265706325724
497	3761	46269	0.999265706325724
498	3759	46270	0.999287303198497
499	3758	46270	0.999287303198497
500	3756	46270	0.999287303198497
501	3754	46270	0.999287303198497
502	3753	46270	0.999287303198497
503	3752	46270	0.999287303198497
504	3751	46270	0.999287303198497
505	3750	46270	0.999287303198497
506	3745	46270	0.999287303198497
507	3745	46270	0.999287303198497
508	3743	46270	0.999287303198497
509	3743	46279	0.999481675053452
510	3741	46279	0.999481675053452
511	3740	46279	0.999481675053452
512	3737	46279	0.999481675053452
513	3735	46279	0.999481675053452
514	3734	46279	0.999481675053452
515	3731	46279	0.999481675053452
516	3730	46279	0.999481675053452
517	3730	46279	0.999481675053452
518	3729	46279	0.999481675053452
519	3727	46279	0.999481675053452
520	3726	46279	0.999481675053452
521	3725	46279	0.999481675053452
