order	fre	frePool	ratio
592	1793	33300	0.999939943546934
593	1768	33300	0.999939943546934
594	1757	33300	0.999939943546934
595	1750	33300	0.999939943546934
596	1743	33300	0.999939943546934
597	1742	33300	0.999939943546934
598	1742	33300	0.999939943546934
599	1739	33300	0.999939943546934
600	1735	33300	0.999939943546934
601	1734	33300	0.999939943546934
602	1733	33300	0.999939943546934
603	1731	33300	0.999939943546934
604	1729	33300	0.999939943546934
605	1725	33300	0.999939943546934
606	1725	33300	0.999939943546934
607	1723	33300	0.999939943546934
608	1719	33300	0.999939943546934
609	1719	33300	0.999939943546934
610	1714	33300	0.999939943546934
611	1688	33300	0.999939943546934
612	1685	33300	0.999939943546934
613	1671	33300	0.999939943546934
614	1671	33300	0.999939943546934
615	1671	33300	0.999939943546934
616	1669	33300	0.999939943546934
617	1668	33300	0.999939943546934
618	1667	33300	0.999939943546934
619	1664	33300	0.999939943546934
620	1663	33300	0.999939943546934
621	1661	33300	0.999939943546934
622	1661	33300	0.999939943546934
623	1659	33300	0.999939943546934
624	1635	33300	0.999939943546934
625	1631	33300	0.999939943546934
626	1631	33300	0.999939943546934
627	1612	33300	0.999939943546934
628	1610	33300	0.999939943546934
629	1606	33300	0.999939943546934
630	1588	33300	0.999939943546934
631	1586	33300	0.999939943546934
632	1577	33300	0.999939943546934
633	1574	33300	0.999939943546934
634	1573	33300	0.999939943546934
635	1569	33300	0.999939943546934
636	1568	33300	0.999939943546934
637	1564	33300	0.999939943546934
638	1558	33300	0.999939943546934
639	1556	33300	0.999939943546934
640	1549	33300	0.999939943546934
641	1535	33300	0.999939943546934
642	1535	33300	0.999939943546934
643	1533	33300	0.999939943546934
644	1514	33300	0.999939943546934
645	1511	33300	0.999939943546934
646	1508	33300	0.999939943546934
647	1492	33300	0.999939943546934
648	1489	33300	0.999939943546934
649	1488	33300	0.999939943546934
650	1478	33300	0.999939943546934
651	1476	33300	0.999939943546934
652	1475	33300	0.999939943546934
653	1460	33300	0.999939943546934
